Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency,hotspot_ratio,patient_frequency_norm,high_impact_ratio_norm,hotspot_ratio_norm,gene_priority_score,log_n_mutations,cluster
KLF15,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
CPA5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
RBL1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
MASP2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
PPP6R1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
KDM2B,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
SPATA5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
AREL1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
MICAL2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
ZNF142,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
SPAG16,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
MATN4,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
FLVCR1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
MICU2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
PPP1R3F,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
B3GAT2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
SLC2A4,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
KCNQ2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
MCM2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
CHGA,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
UTS2R,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
E2F8,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
UBXN7,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
KCNK10,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
MEP1B,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
ZNF721,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
ACOT12,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
KCNN4,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
ARHGEF7,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
CCT8L2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.0241935483870967,0.25,0.0,0.0870967741935483,1.6094379124341005,4
MYO18B,21,19,1.0,0.0,0.0476190476190476,0.0458937198067632,0.0,0.1451612903225805,0.0476190476190476,0.0,0.0868663594470045,3.091042453358316,2
GABRG1,13,11,2.0,0.0,0.1538461538461538,0.0265700483091787,0.0,0.0806451612903226,0.1538461538461538,0.0,0.0864764267990074,2.6390573296152584,3
PHIP,12,10,2.0,0.0,0.1666666666666666,0.0241545893719806,0.0,0.0725806451612903,0.1666666666666666,0.0,0.0862903225806451,2.5649493574615367,3
TRO,12,10,2.0,0.0,0.1666666666666666,0.0241545893719806,0.0,0.0725806451612903,0.1666666666666666,0.0,0.0862903225806451,2.5649493574615367,3
CUL9,16,13,2.0,0.0,0.125,0.0314009661835748,0.0,0.096774193548387,0.125,0.0,0.0858870967741935,2.833213344056216,2
FAT4,25,19,1.0,0.0,0.04,0.0458937198067632,0.0,0.1451612903225805,0.04,0.0,0.0845806451612902,3.258096538021482,2
ABCB5,15,12,2.0,0.0,0.1333333333333333,0.0289855072463768,0.0,0.088709677419355,0.1333333333333333,0.0,0.0843548387096775,2.772588722239781,3
GRIA4,15,12,2.0,0.0,0.1333333333333333,0.0289855072463768,0.0,0.088709677419355,0.1333333333333333,0.0,0.0843548387096775,2.772588722239781,3
LRP2,19,18,1.0,0.0,0.0526315789473684,0.0434782608695652,0.0,0.1370967741935485,0.0526315789473684,0.0,0.0843378607809847,2.995732273553991,2
TTLL8,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
DDX58,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
TIMP4,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
PLRG1,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
MYADM,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
COL6A1,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
ICA1,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
AP1G1,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
HOXC10,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
BRD1,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
ADCY4,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
NEIL3,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
FBXO5,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
TNNT3,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
GLP1R,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
ALKBH4,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
TLX3,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
DENND6A,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
FAM9A,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
FASTKD1,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
UBE2U,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
SLC46A1,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
SLC22A23,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
PPARGC1B,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
PCDHB14,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
IL12B,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
ZNF790,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
MRPL2,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
IGHA1,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
ATRN,4,3,1.0,0.0,0.25,0.0072463768115942,0.0,0.0161290322580647,0.25,0.0,0.0830645161290323,1.6094379124341005,4
SEMA6D,17,17,1.0,0.0,0.0588235294117647,0.0410628019323671,0.0,0.1290322580645161,0.0588235294117647,0.0,0.0821631878557875,2.8903717578961645,2
ABCA12,18,17,1.0,0.0,0.0555555555555555,0.0410628019323671,0.0,0.1290322580645161,0.0555555555555555,0.0,0.0811827956989247,2.9444389791664403,2
PREX2,22,21,0.0,0.0,0.0,0.0507246376811594,0.0,0.1612903225806453,0.0,0.0,0.0806451612903226,3.1354942159291497,2
MISP,15,11,2.0,0.0,0.1333333333333333,0.0265700483091787,0.0,0.0806451612903226,0.1333333333333333,0.0,0.0803225806451613,2.772588722239781,3
BRINP3,16,16,1.0,0.0,0.0625,0.038647342995169,0.0,0.1209677419354838,0.0625,0.0,0.0792338709677419,2.833213344056216,2
ZFYVE26,16,16,1.0,0.0,0.0625,0.038647342995169,0.0,0.1209677419354838,0.0625,0.0,0.0792338709677419,2.833213344056216,2
PCDH11Y,16,16,1.0,0.0,0.0625,0.038647342995169,0.0,0.1209677419354838,0.0625,0.0,0.0792338709677419,2.833213344056216,2
SVEP1,17,16,1.0,0.0,0.0588235294117647,0.038647342995169,0.0,0.1209677419354838,0.0588235294117647,0.0,0.0781309297912713,2.8903717578961645,2
MYO18A,17,16,1.0,0.0,0.0588235294117647,0.038647342995169,0.0,0.1209677419354838,0.0588235294117647,0.0,0.0781309297912713,2.8903717578961645,2
ADAMTS20,17,16,1.0,0.0,0.0588235294117647,0.038647342995169,0.0,0.1209677419354838,0.0588235294117647,0.0,0.0781309297912713,2.8903717578961645,2
CTNNA2,17,16,1.0,0.0,0.0588235294117647,0.038647342995169,0.0,0.1209677419354838,0.0588235294117647,0.0,0.0781309297912713,2.8903717578961645,2
PTPRB,18,16,1.0,0.0,0.0555555555555555,0.038647342995169,0.0,0.1209677419354838,0.0555555555555555,0.0,0.0771505376344085,2.9444389791664403,2
DNAH2,21,20,0.0,0.0,0.0,0.0483091787439613,0.0,0.1532258064516129,0.0,0.0,0.0766129032258064,3.091042453358316,2
SSPOP,23,20,0.0,0.0,0.0,0.0483091787439613,0.0,0.1532258064516129,0.0,0.0,0.0766129032258064,3.1780538303479458,2
SACS,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,2
TENM3,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,2
ADAMTS9,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,2
WDFY3,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,2
VCAN,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,2
CACNA2D3,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
DNAAF1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
VN1R2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CTC1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
UGT2B7,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
ABCE1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PCSK9,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PTPN12,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
COMP,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PER2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PLPP2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CFAP58,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CCDC63,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
OR10C1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
EIF3A,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PXK,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PYGM,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
SAFB2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
EPHX1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PLA2G4F,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TTI1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PALMD,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TMEM63C,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PLA2G4D,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
DCAF12L2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
FHDC1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
DNM2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
OR1J1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
OR4A5,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
VCAM1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
WIZ,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
FERMT1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
ACAP1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
ACTN2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CGN,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
QRICH2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TROAP,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
DNAJC22,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TNC,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
WNK1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CPA6,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CHRM4,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
UTP15,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TUBB8,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TRIP11,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
OR2L8,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
WDR27,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CDC7,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CWC22,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
EDC4,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
OR12D3,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CPED1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CHRNA2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
EBF3,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
ACHE,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
USP6,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CHST10,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PCDHGA9,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
VWCE,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
FIG4,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PCDHGC3,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TMPRSS13,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
REST,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CHTF18,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CHRM1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
ZNRF4,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TMPRSS7,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PCDHA9,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PCDHB13,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
FNBP4,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
RAB4A,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
USP26,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TRHR,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CIRBP,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PRPF40A,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PRPF4B,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
EXOSC10,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TSHZ1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TSHZ2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
DKC1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TNK2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PCDHGA1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PRKAG2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CAPN11,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
TKTL2,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
RFC1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CCN3,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CLEC1B,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
EPHB1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CYP2E1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
OR4K1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PPARGC1A,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CCDC9,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
DIAPH1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
XPO7,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
DHX8,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
ADORA3,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PCDH19,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PAK4,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
PDE4D,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
OR2T8,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CAMK2A,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
UROC1,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
CD6,5,5,1.0,0.0,0.2,0.0120772946859903,0.0,0.0322580645161291,0.2,0.0,0.0761290322580645,1.791759469228055,3
