Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency,hotspot_ratio,patient_frequency_norm,high_impact_ratio_norm,hotspot_ratio_norm,gene_priority_score,log_n_mutations,cluster
ATF6,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR5M3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KLK9,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ZNF223,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ZNF230,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ATL1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR6C4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ARHGAP20,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TMPRSS9,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TNIP1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SPATA19,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OSBPL1A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TNFRSF11A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAHD2A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MASP1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAIM2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KLHDC4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KLHDC7B,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ZNF629,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR7E24,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OSBPL11,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OXR1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KIF3A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
YES1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
RPL4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
RPN2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ORC2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KIFAP3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KLHL42,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SLC38A3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KLHL26,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TMEM39A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAM227B,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KRT76,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAM98A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ATG16L1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SOWAHB,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KLC2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAAP100,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EXT2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
VDAC1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
THSD1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OTUB1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OTUD5,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MAP4K5,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KPNA5,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TMEM63A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAM20A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
RPS6KA5,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
PTAR1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
PTBP2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SCARB1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MAP11,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TMIGD1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAM124B,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ATP2C1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
CACHD1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ZNF37A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ERMAP,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EXOC5,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ARHGAP26,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
RPAP2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EVA1C,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ESR1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ESYT2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ARHGAP25,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
GAS7,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
GASK1B,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
AICDA,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EPM2A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ZNF195,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ATXN2L,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TNS2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ERP44,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
IGHM,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MDM1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MCM4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MCMDC2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
PACC1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
XPO4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EPHB4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
PACSIN3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EPC1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TOPBP1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ERCC6L,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KHDRBS2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ATP8B1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
CALB1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
AIM2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MED1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KCNS2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
AZIN1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAM71F2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FAM76B,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR5K4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ZNF626,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR5K1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TMEM33,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MAP2K2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR51E1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR5AP2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MAP3K20,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SLC2A13,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ENO3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ENOSF1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SLC27A6,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ATXN7L2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
AUP1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EPS8,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
METTL18,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
XPNPEP1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SPHK1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KCNK18,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
XPNPEP3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ZNF141,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
CANT1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KCNJ8,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KCNK16,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TPCN1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MFAP2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
RNF220,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
RNF40,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
PARD6B,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SPIRE2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KCNC3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MFSD4A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ELP1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
QRSL1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
THAP3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
THBD,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
PSMC6,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
CFAP77,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
GATAD2B,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
CFAP36,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
CDH22,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ELP4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
PARM1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KRTAP9-3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FBXL18,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR4A47,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
RSAD1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
KRT72,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ZNF239,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FBXO44,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR51V1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
C8orf33,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MAMLD1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FBXL19,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
FBXL5,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MAN2B1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
OR52M1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
AVL9,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MFSD6,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TPM2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
B3GALT1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SPPL2C,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SPNS1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
B4GALT7,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
JCHAIN,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
JKAMP,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
JPH4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
JADE2,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
MIIP,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EIF5A,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
ELAC1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TRAIP,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
TRAM1,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
EID3,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
SPRR4,3,3,1.0,0.0,0.3333333333333333,0.0072463768115942,0.0,0.0161290322580647,0.3333333333333333,0.0,0.1080645161290323,1.3862943611198906,9
